msp gcn
OOD Test 1 Final AUROC: 84.72 OOD Test 1 Final AUPR: 73.23 OOD Test 1 Final FPR: 66.54
IND Test Score: 74.50

gnnsafe w/o prop gcn
OOD Test 1 Final AUROC: 85.92 OOD Test 1 Final AUPR: 74.09 OOD Test 1 Final FPR: 65.03
IND Test Score: 76.10

gnnsafe++ w/o prop gcn
OOD Test 1 Final AUROC: 87.99 OOD Test 1 Final AUPR: 75.44 OOD Test 1 Final FPR: 47.27
IND Test Score: 75.10

msp gcn
OOD Test 1 Final AUROC: 84.79 OOD Test 1 Final AUPR: 73.28 OOD Test 1 Final FPR: 66.54
IND Test Score: 74.40

gnnsafe w/o prop gcn
OOD Test 1 Final AUROC: 87.72 OOD Test 1 Final AUPR: 71.68 OOD Test 1 Final FPR: 49.78
IND Test Score: 71.90

gnnsafe++ w/o prop gcn
OOD Test 1 Final AUROC: 88.77 OOD Test 1 Final AUPR: 73.82 OOD Test 1 Final FPR: 46.75
IND Test Score: 71.10

gnnsafe gcn
OOD Test 1 Final AUROC: 94.71 OOD Test 1 Final AUPR: 84.91 OOD Test 1 Final FPR: 22.19
IND Test Score: 71.70

gnnsafe++ gcn
OOD Test 1 Final AUROC: 95.10 OOD Test 1 Final AUPR: 89.73 OOD Test 1 Final FPR: 30.24
IND Test Score: 75.90

gnnsafe++ gcn
OOD Test 1 Final AUROC: 96.01 OOD Test 1 Final AUPR: 87.12 OOD Test 1 Final FPR: 14.77
IND Test Score: 71.00

msp gcn
OOD Test 1 Final AUROC: 84.85 OOD Test 1 Final AUPR: 73.38 OOD Test 1 Final FPR: 65.73
IND Test Score: 74.40

msp gcn
OOD Test 1 Final AUROC: 84.85 OOD Test 1 Final AUPR: 73.36 OOD Test 1 Final FPR: 65.73
IND Test Score: 74.50

msp gcn
OOD Test 1 Final AUROC: 84.74 OOD Test 1 Final AUPR: 73.25 OOD Test 1 Final FPR: 66.88
IND Test Score: 74.40

msp gcn
OOD Test 1 Final AUROC: 84.74 OOD Test 1 Final AUPR: 73.25 OOD Test 1 Final FPR: 66.51
IND Test Score: 74.40

msp gcn
OOD Test 1 Final AUROC: 50.59 OOD Test 1 Final AUPR: 26.92 OOD Test 1 Final FPR: 93.69
IND Test Score: 15.10

msp gcn
OOD Test 1 Final AUROC: 50.59 OOD Test 1 Final AUPR: 26.92 OOD Test 1 Final FPR: 93.69
IND Test Score: 15.10

gnnsafe w/o prop gcn
OOD Test 1 Final AUROC: 87.70 OOD Test 1 Final AUPR: 71.68 OOD Test 1 Final FPR: 49.45
IND Test Score: 71.90

gnnsafe++ w/o prop gcn
OOD Test 1 Final AUROC: 88.78 OOD Test 1 Final AUPR: 73.84 OOD Test 1 Final FPR: 46.42
IND Test Score: 71.10

gnnsafe gcn
OOD Test 1 Final AUROC: 94.63 OOD Test 1 Final AUPR: 84.81 OOD Test 1 Final FPR: 21.90
IND Test Score: 71.90

gnnsafe++ gcn
OOD Test 1 Final AUROC: 95.07 OOD Test 1 Final AUPR: 89.71 OOD Test 1 Final FPR: 30.21
IND Test Score: 75.90

gnnsafe++ gcn
OOD Test 1 Final AUROC: 96.00 OOD Test 1 Final AUPR: 87.08 OOD Test 1 Final FPR: 14.25
IND Test Score: 71.30

msp gat
OOD Test 1 Final AUROC: 69.45 OOD Test 1 Final AUPR: 56.99 OOD Test 1 Final FPR: 95.83
IND Test Score: 44.70

msp gat
OOD Test 1 Final AUROC: 69.44 OOD Test 1 Final AUPR: 56.99 OOD Test 1 Final FPR: 95.83
IND Test Score: 44.70

gnnsafe++ gcn
OOD Test 1 Final AUROC: 95.11 OOD Test 1 Final AUPR: 85.16 OOD Test 1 Final FPR: 16.62
IND Test Score: 71.10

