msp gcn
OOD Test 1 Final AUROC: 91.02 OOD Test 1 Final AUPR: 78.05 OOD Test 1 Final FPR: 37.63
IND Test Score: 88.92

gnnsafe w/o prop gcn
OOD Test 1 Final AUROC: 39.73 OOD Test 1 Final AUPR: 23.54 OOD Test 1 Final FPR: 99.49
IND Test Score: 87.03

gnnsafe++ w/o prop gcn
OOD Test 1 Final AUROC: 52.91 OOD Test 1 Final AUPR: 32.78 OOD Test 1 Final FPR: 98.58
IND Test Score: 87.03

gnnsafe gcn
OOD Test 1 Final AUROC: 35.43 OOD Test 1 Final AUPR: 20.00 OOD Test 1 Final FPR: 99.49
IND Test Score: 87.03

gnnsafe++ gcn
OOD Test 1 Final AUROC: 91.63 OOD Test 1 Final AUPR: 80.91 OOD Test 1 Final FPR: 31.74
IND Test Score: 88.29

gnnsafe++ gcn
OOD Test 1 Final AUROC: 69.54 OOD Test 1 Final AUPR: 50.03 OOD Test 1 Final FPR: 89.15
IND Test Score: 87.03

msp gcn
OOD Test 1 Final AUROC: 91.04 OOD Test 1 Final AUPR: 78.08 OOD Test 1 Final FPR: 37.83
IND Test Score: 88.61

msp gcn
OOD Test 1 Final AUROC: 91.02 OOD Test 1 Final AUPR: 78.05 OOD Test 1 Final FPR: 37.63
IND Test Score: 88.92

msp gcn
OOD Test 1 Final AUROC: 91.02 OOD Test 1 Final AUPR: 78.05 OOD Test 1 Final FPR: 37.63
IND Test Score: 88.92

msp gcn
OOD Test 1 Final AUROC: 85.86 OOD Test 1 Final AUPR: 70.10 OOD Test 1 Final FPR: 65.62
IND Test Score: 90.82

msp gcn
OOD Test 1 Final AUROC: 85.86 OOD Test 1 Final AUPR: 70.10 OOD Test 1 Final FPR: 65.62
IND Test Score: 90.82

gnnsafe w/o prop gcn
OOD Test 1 Final AUROC: 39.76 OOD Test 1 Final AUPR: 23.53 OOD Test 1 Final FPR: 99.49
IND Test Score: 87.03

gnnsafe++ w/o prop gcn
OOD Test 1 Final AUROC: 52.97 OOD Test 1 Final AUPR: 32.86 OOD Test 1 Final FPR: 98.68
IND Test Score: 87.34

gnnsafe gcn
OOD Test 1 Final AUROC: 33.47 OOD Test 1 Final AUPR: 19.66 OOD Test 1 Final FPR: 99.49
IND Test Score: 86.39

gnnsafe++ gcn
OOD Test 1 Final AUROC: 91.63 OOD Test 1 Final AUPR: 80.92 OOD Test 1 Final FPR: 31.54
IND Test Score: 88.29

gnnsafe++ gcn
OOD Test 1 Final AUROC: 69.49 OOD Test 1 Final AUPR: 50.02 OOD Test 1 Final FPR: 89.05
IND Test Score: 87.03

msp gat
OOD Test 1 Final AUROC: 87.42 OOD Test 1 Final AUPR: 74.76 OOD Test 1 Final FPR: 60.04
IND Test Score: 92.41

msp gat
OOD Test 1 Final AUROC: 87.36 OOD Test 1 Final AUPR: 74.79 OOD Test 1 Final FPR: 62.27
IND Test Score: 92.09

